data,venda,estoque,preco,venda_lag1,venda_lag7,venda_lag14,venda_ma7,venda_ma14,venda_ma28,venda_std7,dow,month,is_month_start,is_month_end,preco_diff1,estoque_diff1
2014-07-20,0.0,794.0,1.49,0.0,0.0,299.0,0.0,1.7857142857142858,56.642857142857146,0.0,6,7,0,0,0.0,0.0
2014-07-21,0.0,794.0,1.49,0.0,0.0,5.0,0.0,1.4285714285714286,54.42857142857143,0.0,0,7,0,0,0.0,0.0
2014-07-22,2.0,792.0,1.49,0.0,0.0,2.0,0.2857142857142857,1.4285714285714286,51.607142857142854,0.7559289460197286,1,7,0,0,0.0,-2.0
2014-07-23,0.0,792.0,1.49,2.0,0.0,9.0,0.2857142857142857,0.7857142857142857,50.107142857142854,0.7559289460197285,2,7,0,0,0.0,0.0
2014-07-24,0.0,888.0,1.49,0.0,0.0,9.0,0.2857142857142857,0.14285714285714285,47.857142857142854,0.7559289460197285,3,7,0,0,0.0,96.0
2014-07-25,15.0,873.0,1.49,0.0,0.0,0.0,2.4285714285714284,1.2142857142857142,44.57142857142857,5.593363414414983,4,7,0,0,0.0,-15.0
2014-07-26,9.0,864.0,1.49,15.0,0.0,0.0,3.7142857142857144,1.8571428571428572,41.92857142857143,5.964178784328168,5,7,0,0,0.0,-9.0
2014-07-27,13.0,851.0,1.49,9.0,0.0,0.0,5.571428571428571,2.7857142857142856,38.75,6.604471789556612,6,7,0,0,0.0,-13.0
2014-07-28,15.0,1220.0,1.22,13.0,0.0,0.0,7.714285714285714,3.857142857142857,37.07142857142857,6.921326600064704,0,7,0,0,-0.27,369.0
2014-07-29,26.0,1207.0,2.98,15.0,2.0,0.0,11.142857142857142,5.714285714285714,36.964285714285715,9.191092996819886,1,7,0,0,1.76,-13.0
2014-07-30,16.0,1191.0,1.55,26.0,0.0,0.0,13.428571428571429,6.857142857142857,35.285714285714285,7.84978010004411,2,7,0,0,-1.43,-16.0
2014-07-31,51.0,1140.0,1.55,16.0,0.0,0.0,20.714285714285715,10.5,33.642857142857146,14.314494818356748,3,7,0,1,0.0,-51.0
2014-08-01,47.0,1093.0,1.55,51.0,15.0,0.0,25.285714285714285,13.857142857142858,30.464285714285715,17.0363756485379,4,8,1,0,0.0,-47.0
2014-08-02,56.0,1037.0,1.55,47.0,9.0,0.0,32.0,17.857142857142858,20.5,18.726095873584164,5,8,0,0,0.0,-56.0
2014-08-03,45.0,992.0,1.55,56.0,13.0,0.0,36.57142857142857,21.071428571428573,11.428571428571429,17.154757774032053,6,8,0,0,0.0,-45.0
2014-08-04,40.0,952.0,1.55,45.0,15.0,0.0,40.142857142857146,23.928571428571427,12.678571428571429,14.276187299469084,0,8,0,0,0.0,-40.0
2014-08-05,17.0,935.0,1.55,40.0,26.0,2.0,38.857142857142854,25.0,13.214285714285714,16.056448044618165,1,8,0,0,0.0,-17.0
2014-08-06,103.0,832.0,1.29,17.0,16.0,0.0,51.285714285714285,32.357142857142854,16.571428571428573,26.004578351476745,2,8,0,0,-0.26,-103.0
2014-08-07,72.0,760.0,1.29,103.0,51.0,0.0,54.285714285714285,37.5,18.821428571428573,27.15212874229372,3,8,0,0,0.0,-72.0
2014-08-08,56.0,704.0,1.29,72.0,47.0,15.0,55.57142857142857,40.42857142857143,20.821428571428573,26.96205446460596,4,8,0,0,0.0,-56.0
2014-08-09,0.0,704.0,1.29,56.0,56.0,9.0,47.57142857142857,39.785714285714285,20.821428571428573,34.16068472604697,5,8,0,0,0.0,0.0
2014-08-10,1.0,703.0,1.29,0.0,45.0,13.0,41.285714285714285,38.92857142857143,20.857142857142858,38.486856136064084,6,8,0,0,0.0,-1.0
2014-08-11,0.0,703.0,1.29,1.0,40.0,15.0,35.57142857142857,37.857142857142854,20.857142857142858,41.55661657248314,0,8,0,0,0.0,0.0
2014-08-12,0.0,703.0,1.29,0.0,17.0,26.0,33.142857142857146,36.0,20.857142857142858,43.28367117604732,1,8,0,0,0.0,0.0
2014-08-13,0.0,703.0,1.29,0.0,103.0,16.0,18.428571428571427,34.857142857142854,20.857142857142858,31.47410122019448,2,8,0,0,0.0,0.0
2014-08-14,0.0,703.0,1.29,0.0,72.0,51.0,8.142857142857142,31.214285714285715,20.857142857142858,21.106306888610128,3,8,0,0,0.0,0.0
2014-08-15,0.0,703.0,1.55,0.0,56.0,47.0,0.14285714285714285,27.857142857142858,20.857142857142858,0.3779644730111678,4,8,0,0,0.26,0.0
2014-08-16,0.0,703.0,1.55,0.0,0.0,56.0,0.14285714285714285,23.857142857142858,20.857142857142858,0.3779644730111678,5,8,0,0,0.0,0.0
2014-08-17,0.0,703.0,1.55,0.0,1.0,45.0,0.0,20.642857142857142,20.857142857142858,0.0,6,8,0,0,0.0,0.0
2014-08-18,0.0,2143.0,1.55,0.0,0.0,40.0,0.0,17.785714285714285,20.857142857142858,0.0,0,8,0,0,0.0,1440.0
2014-08-19,0.0,2143.0,1.55,0.0,0.0,17.0,0.0,16.571428571428573,20.785714285714285,0.0,1,8,0,0,0.0,0.0
2014-08-20,68.0,2075.0,1.55,0.0,0.0,103.0,9.714285714285714,14.071428571428571,23.214285714285715,25.70158416462747,2,8,0,0,0.0,-68.0
2014-08-21,169.0,1908.0,1.19,68.0,0.0,72.0,33.857142857142854,21.0,29.25,64.75705514054967,3,8,0,0,-0.3600000000000001,-167.0
2014-08-22,213.0,1695.0,1.19,169.0,0.0,56.0,64.28571428571429,32.214285714285715,36.32142857142857,90.94451474335743,4,8,0,0,0.0,-213.0
2014-08-23,338.0,1356.0,1.19,213.0,0.0,0.0,112.57142857142857,56.357142857142854,48.07142857142857,131.7141565953297,5,8,0,0,0.0,-339.0
2014-08-24,129.0,1227.0,1.19,338.0,0.0,1.0,131.0,65.5,52.214285714285715,122.00546435850045,6,8,0,0,0.0,-129.0
2014-08-25,0.0,1227.0,1.19,129.0,0.0,0.0,131.0,65.5,51.67857142857143,122.00546435850045,0,8,0,0,0.0,0.0
2014-08-26,13.0,1271.0,1.19,0.0,0.0,0.0,132.85714285714286,66.42857142857143,51.214285714285715,119.75729424051595,1,8,0,0,0.0,44.0
2014-08-27,85.0,1186.0,1.19,13.0,68.0,0.0,135.28571428571428,72.5,53.67857142857143,118.38737867091837,2,8,0,0,0.0,-85.0
2014-08-28,0.0,1186.0,0.0,85.0,169.0,0.0,111.14285714285714,72.5,51.857142857142854,127.26537702956048,3,8,0,0,-1.19,0.0
2014-08-29,0.0,1186.0,1.29,0.0,213.0,0.0,80.71428571428571,72.5,50.17857142857143,124.28155439124808,4,8,0,0,1.29,0.0
2014-08-30,0.0,1186.0,1.29,0.0,338.0,0.0,32.42857142857143,72.5,48.17857142857143,52.715769755855604,5,8,0,0,0.0,0.0
2014-08-31,0.0,1186.0,1.29,0.0,129.0,0.0,14.0,72.5,46.57142857142857,31.680698645494985,6,8,0,1,0.0,0.0
2014-09-01,0.0,1474.0,1.29,0.0,0.0,0.0,14.0,72.5,45.142857142857146,31.680698645494985,0,9,1,0,0.0,288.0
2014-09-02,0.0,1474.0,1.29,0.0,13.0,0.0,12.142857142857142,72.5,44.535714285714285,32.126980205784335,1,9,0,0,0.0,0.0
2014-09-03,0.0,1474.0,1.29,0.0,85.0,68.0,0.0,67.64285714285714,40.857142857142854,0.0,2,9,0,0,0.0,0.0
2014-09-04,0.0,1474.0,1.29,0.0,0.0,169.0,0.0,55.57142857142857,38.285714285714285,0.0,3,9,0,0,0.0,0.0
2014-09-05,0.0,2146.0,1.29,0.0,0.0,213.0,0.0,40.357142857142854,36.285714285714285,0.0,4,9,0,0,0.0,672.0
2014-09-06,0.0,2146.0,1.29,0.0,0.0,338.0,0.0,16.214285714285715,36.285714285714285,0.0,5,9,0,0,0.0,0.0
2014-09-07,0.0,2146.0,1.29,0.0,0.0,129.0,0.0,7.0,36.25,0.0,6,9,0,0,0.0,0.0
2014-09-08,64.0,2082.0,1.29,0.0,0.0,0.0,9.142857142857142,11.571428571428571,38.535714285714285,24.189726272590576,0,9,0,0,0.0,-64.0
2014-09-09,154.0,1928.0,1.29,64.0,0.0,13.0,31.142857142857142,21.642857142857142,44.035714285714285,59.19298542740958,1,9,0,0,0.0,-154.0
2014-09-10,143.0,1785.0,1.29,154.0,0.0,85.0,51.57142857142857,25.785714285714285,49.142857142857146,70.28953725569009,2,9,0,0,0.0,-143.0
2014-09-11,96.0,1689.0,1.29,143.0,0.0,0.0,65.28571428571429,32.642857142857146,52.57142857142857,67.87418332403536,3,9,0,0,0.0,-96.0
2014-09-12,140.0,1549.0,1.29,96.0,0.0,0.0,85.28571428571429,42.642857142857146,57.57142857142857,66.03209897646819,4,9,0,0,0.0,-140.0
2014-09-13,67.0,1484.0,1.29,140.0,0.0,0.0,94.85714285714286,47.42857142857143,59.964285714285715,55.6489849306303,5,9,0,0,0.0,-65.0
2014-09-14,3.0,1481.0,1.29,67.0,0.0,0.0,95.28571428571429,47.642857142857146,60.07142857142857,54.801807408497844,6,9,0,0,0.0,-3.0
2014-09-15,71.0,1410.0,1.29,3.0,64.0,0.0,96.28571428571429,52.714285714285715,62.607142857142854,54.196292264675165,0,9,0,0,0.0,-71.0
2014-09-16,58.0,1352.0,1.29,71.0,154.0,0.0,82.57142857142857,56.857142857142854,64.67857142857143,49.06070098309212,1,9,0,0,0.0,-58.0
2014-09-17,62.0,1962.0,1.29,58.0,143.0,0.0,71.0,61.285714285714285,64.46428571428571,41.38437708443445,2,9,0,0,0.0,610.0
2014-09-18,62.0,1996.0,1.29,62.0,96.0,0.0,66.14285714285714,65.71428571428571,60.642857142857146,39.930892683186876,3,9,0,0,0.0,34.0
2014-09-19,62.0,2126.0,1.29,62.0,140.0,0.0,55.0,70.14285714285714,55.25,23.309511649396065,4,9,0,0,0.0,130.0
2014-09-20,168.0,2532.0,1.29,62.0,67.0,0.0,69.42857142857143,82.14285714285714,49.17857142857143,49.03691515194491,5,9,0,0,0.0,406.0
2014-09-21,99.0,2433.0,1.29,168.0,3.0,0.0,83.14285714285714,89.21428571428571,48.107142857142854,39.94341235393122,6,9,0,0,0.0,-99.0
2014-09-22,39.0,2394.0,1.29,99.0,71.0,64.0,78.57142857142857,87.42857142857143,49.5,43.25836005081226,0,9,0,0,0.0,-39.0
2014-09-23,64.0,2285.0,1.29,39.0,58.0,154.0,79.42857142857143,81.0,51.32142857142857,42.84023475992761,1,9,0,0,0.0,-109.0
2014-09-24,117.0,2168.0,1.29,64.0,62.0,143.0,87.28571428571429,79.14285714285714,52.464285714285715,44.13507405572983,2,9,0,0,0.0,-117.0
2014-09-25,104.0,2064.0,1.29,117.0,62.0,96.0,93.28571428571429,79.71428571428571,56.17857142857143,42.96399378438597,3,9,0,0,0.0,-104.0
2014-09-26,108.0,1956.0,1.29,104.0,62.0,140.0,99.85714285714286,77.42857142857143,60.035714285714285,40.846985084289685,4,9,0,0,0.0,-108.0
2014-09-27,234.0,1014.0,1.29,108.0,168.0,67.0,109.28571428571429,89.35714285714286,68.39285714285714,61.562202380232904,5,9,0,0,0.0,-942.0
2014-09-28,97.0,917.0,1.29,234.0,99.0,3.0,109.0,96.07142857142857,71.85714285714286,61.622506710887095,6,9,0,0,0.0,-97.0
2014-09-29,85.0,832.0,1.29,97.0,39.0,71.0,115.57142857142857,97.07142857142857,74.89285714285714,55.01168706998273,0,9,0,0,0.0,-85.0
2014-09-30,88.0,1896.0,1.29,85.0,64.0,58.0,119.0,99.21428571428571,78.03571428571429,51.92301994298859,1,9,0,1,0.0,1064.0
2014-10-01,190.0,1801.0,1.29,88.0,117.0,62.0,129.42857142857142,108.35714285714286,84.82142857142857,58.38337989204665,2,10,1,0,0.0,-95.0
2014-10-02,163.0,1637.0,1.29,190.0,104.0,62.0,137.85714285714286,115.57142857142857,90.64285714285714,58.35931394224502,3,10,0,0,0.0,-164.0
2014-10-03,90.0,1835.0,1.29,163.0,108.0,62.0,135.28571428571428,117.57142857142857,93.85714285714286,60.25975518733946,4,10,0,0,0.0,198.0
2014-10-04,105.0,1730.0,1.29,90.0,234.0,168.0,116.85714285714286,113.07142857142857,97.60714285714286,41.99773236508745,5,10,0,0,0.0,-105.0
2014-10-05,47.0,1683.0,1.29,105.0,97.0,99.0,109.71428571428571,109.35714285714286,99.28571428571429,49.516711945612386,6,10,0,0,0.0,-47.0
2014-10-06,66.0,2097.0,1.29,47.0,85.0,39.0,107.0,111.28571428571429,99.35714285714286,51.575187832910416,0,10,0,0,0.0,414.0
2014-10-07,84.0,2109.0,1.29,66.0,88.0,64.0,106.42857142857143,112.71428571428571,96.85714285714286,51.84225156779977,1,10,0,0,0.0,12.0
2014-10-08,80.0,2028.0,1.29,84.0,190.0,117.0,90.71428571428571,110.07142857142857,94.60714285714286,36.76825753152783,2,10,0,0,0.0,-81.0
2014-10-09,97.0,1934.0,1.29,80.0,163.0,104.0,81.28571428571429,109.57142857142857,94.64285714285714,19.59348774222581,3,10,0,0,0.0,-94.0
2014-10-10,64.0,2254.0,1.29,97.0,90.0,108.0,77.57142857142857,106.42857142857143,91.92857142857143,20.123428657969104,4,10,0,0,0.0,320.0
2014-10-11,128.0,2126.0,1.29,64.0,105.0,234.0,80.85714285714286,98.85714285714286,94.10714285714286,26.28325557859062,5,10,0,0,0.0,-128.0
2014-10-12,85.0,2041.0,1.29,128.0,47.0,97.0,86.28571428571429,98.0,97.03571428571429,21.63880993118813,6,10,0,0,0.0,-85.0
2014-10-13,50.0,2087.0,1.29,85.0,66.0,85.0,84.0,95.5,96.28571428571429,24.75883680627971,0,10,0,0,0.0,46.0
2014-10-14,91.0,1996.0,1.29,50.0,84.0,88.0,85.0,95.71428571428571,97.46428571428571,24.89979919597728,1,10,0,0,0.0,-91.0
2014-10-15,93.0,1903.0,1.29,91.0,80.0,190.0,86.85714285714286,88.78571428571429,98.57142857142857,24.94947274946269,2,10,0,0,0.0,-93.0
2014-10-16,50.0,1852.0,1.29,93.0,97.0,163.0,80.14285714285714,80.71428571428571,98.14285714285714,27.913130550743464,3,10,0,0,0.0,-51.0
2014-10-17,85.0,2246.0,1.29,50.0,64.0,90.0,83.14285714285714,80.35714285714286,98.96428571428571,27.002645373052765,4,10,0,0,0.0,394.0
2014-10-18,129.0,2117.0,1.29,85.0,128.0,105.0,83.28571428571429,82.07142857142857,97.57142857142857,27.280727542316132,5,10,0,0,0.0,-129.0
2014-10-19,119.0,1998.0,1.29,129.0,85.0,47.0,88.14285714285714,87.21428571428571,98.28571428571429,30.47637648752742,6,10,0,0,0.0,-119.0
2014-10-20,45.0,2049.0,1.29,119.0,50.0,66.0,87.42857142857143,85.71428571428571,98.5,31.55871323346964,0,10,0,0,0.0,51.0
2014-10-21,78.0,2067.0,1.29,45.0,91.0,84.0,85.57142857142857,85.28571428571429,99.0,31.695726015017208,1,10,0,0,0.0,18.0
2014-10-22,90.0,1977.0,1.29,78.0,93.0,80.0,85.14285714285714,86.0,98.03571428571429,31.598673872113388,2,10,0,0,0.0,-90.0
2014-10-23,78.0,1899.0,1.29,90.0,50.0,97.0,89.14285714285714,84.64285714285714,97.10714285714286,27.972775880777025,3,10,0,0,0.0,-78.0
2014-10-24,62.0,1837.0,1.29,78.0,85.0,64.0,85.85714285714286,84.5,95.46428571428571,29.829675221321374,4,10,0,0,0.0,-62.0
2014-10-25,97.0,1740.0,1.29,62.0,129.0,128.0,81.28571428571429,82.28571428571429,90.57142857142857,23.998015790993072,5,10,0,0,0.0,-97.0
2014-10-26,111.0,1629.0,1.29,97.0,119.0,85.0,80.14285714285714,84.14285714285714,91.07142857142857,22.010819850159635,6,10,0,0,0.0,-111.0
2014-10-27,55.0,1574.0,1.29,111.0,45.0,50.0,81.57142857142857,84.5,90.0,19.53507224504272,0,10,0,0,0.0,-55.0
2014-10-28,60.0,1510.0,1.29,55.0,78.0,91.0,79.0,82.28571428571429,89.0,21.197484127445982,1,10,0,0,0.0,-64.0
2014-10-29,61.0,1449.0,1.29,60.0,90.0,93.0,74.85714285714286,80.0,84.39285714285714,21.5207541025599,2,10,0,0,0.0,-61.0
2014-10-30,81.0,1368.0,1.49,61.0,78.0,50.0,75.28571428571429,82.21428571428571,81.46428571428571,21.623400023387166,3,10,0,0,0.19999999999999996,-81.0
2014-10-31,131.0,1237.0,1.49,81.0,62.0,85.0,85.14285714285714,85.5,82.92857142857143,29.01969774382303,4,10,0,1,0.0,-131.0
2014-11-01,160.0,1077.0,1.49,131.0,97.0,129.0,94.14285714285714,87.71428571428571,84.89285714285714,40.72030030762109,5,11,1,0,0.0,-160.0
2014-11-02,131.0,946.0,1.49,160.0,111.0,119.0,97.0,88.57142857142857,87.89285714285714,42.751218306226725,6,11,0,0,0.0,-131.0
2014-11-03,43.0,903.0,1.49,131.0,55.0,45.0,95.28571428571429,88.42857142857143,87.07142857142857,44.90253996421677,0,11,0,0,0.0,-43.0
2014-11-04,34.0,869.0,1.49,43.0,60.0,78.0,91.57142857142857,85.28571428571429,85.28571428571429,49.17945757751947,1,11,0,0,0.0,-34.0
2014-11-05,33.0,836.0,1.49,34.0,61.0,90.0,87.57142857142857,81.21428571428571,83.60714285714286,53.065547966193385,2,11,0,0,0.0,-33.0
2014-11-06,37.0,799.0,1.49,33.0,81.0,78.0,81.28571428571429,78.28571428571429,81.46428571428571,56.470388363325014,3,11,0,0,0.0,-37.0
2014-11-07,82.0,717.0,1.49,37.0,131.0,62.0,74.28571428571429,79.71428571428571,82.10714285714286,52.1527061800704,4,11,0,0,0.0,-82.0
2014-11-08,542.0,175.0,1.49,82.0,160.0,97.0,128.85714285714286,111.5,96.89285714285714,185.68919244392274,5,11,0,0,0.0,-542.0
2014-11-09,239.0,0.0,1.49,542.0,131.0,111.0,144.28571428571428,120.64285714285714,102.39285714285714,190.32578585652746,6,11,0,0,0.0,-175.0
2014-11-10,51.0,0.0,1.49,239.0,43.0,55.0,145.42857142857142,120.35714285714286,102.42857142857143,189.63900543124657,0,11,0,0,0.0,0.0
2014-11-11,51.0,80.0,1.49,51.0,34.0,60.0,147.85714285714286,119.71428571428571,101.0,188.0766054665213,1,11,0,0,0.0,80.0
2014-11-12,41.0,34.0,1.49,51.0,33.0,61.0,149.0,118.28571428571429,99.14285714285714,187.28498783048963,2,11,0,0,0.0,-46.0
2014-11-13,1.0,33.0,1.49,41.0,37.0,81.0,143.85714285714286,112.57142857142857,97.39285714285714,191.32383417601034,3,11,0,0,0.0,-1.0
2014-11-14,0.0,33.0,1.49,1.0,82.0,131.0,132.14285714285714,103.21428571428571,94.35714285714286,198.13163012790977,4,11,0,0,0.0,0.0
2014-11-15,1.0,32.0,1.49,0.0,542.0,160.0,54.857142857142854,91.85714285714286,89.78571428571429,84.59792860235714,5,11,0,0,0.0,-1.0
2014-11-16,0.0,32.0,1.49,1.0,239.0,131.0,20.714285714285715,82.5,85.53571428571429,25.4343225171177,6,11,0,0,0.0,0.0
2014-11-17,0.0,32.0,1.49,0.0,51.0,43.0,13.428571428571429,79.42857142857143,83.92857142857143,22.44145823290116,0,11,0,0,0.0,0.0
2014-11-18,7.0,25.0,1.49,0.0,51.0,34.0,7.142857142857143,77.5,81.39285714285714,15.137465347370995,1,11,0,0,0.0,-7.0
2014-11-19,1.0,24.0,1.49,7.0,41.0,33.0,1.4285714285714286,75.21428571428571,78.21428571428571,2.5071326821123017,2,11,0,0,0.0,-1.0
2014-11-20,4.0,20.0,1.29,1.0,1.0,37.0,1.8571428571428572,72.85714285714286,75.57142857142857,2.672612419124482,3,11,0,0,-0.19999999999999996,-4.0
2014-11-21,1.0,19.0,1.29,4.0,0.0,82.0,2.0,67.07142857142857,73.39285714285714,2.5819888974718546,4,11,0,0,0.0,-1.0
2014-11-22,1.0,18.0,1.29,1.0,1.0,542.0,2.0,28.428571428571427,69.96428571428571,2.5819888974718546,5,11,0,0,0.0,-1.0
2014-11-23,2.0,16.0,1.29,1.0,0.0,239.0,2.2857142857142856,11.5,66.07142857142857,2.4299715851760735,6,11,0,0,0.0,-2.0
2014-11-24,0.0,16.0,1.29,2.0,0.0,51.0,2.2857142857142856,7.857142857142857,64.10714285714286,2.4299715851760735,0,11,0,0,0.0,0.0
2014-11-25,0.0,16.0,1.29,0.0,7.0,51.0,1.2857142857142858,4.214285714285714,61.964285714285715,1.3801311186852003,1,11,0,0,0.0,0.0
2014-11-26,0.0,16.0,1.29,0.0,1.0,41.0,1.1428571428571428,1.2857142857142858,59.785714285714285,1.4638501094232705,2,11,0,0,0.0,0.0
2014-11-27,0.0,16.0,1.29,0.0,4.0,1.0,0.5714285714285714,1.2142857142857142,56.892857142857146,0.7867957924703716,3,11,0,0,0.0,0.0
2014-11-28,0.0,16.0,1.29,0.0,1.0,0.0,0.42857142857142855,1.2142857142857142,52.214285714285715,0.7867957924703847,4,11,0,0,0.0,0.0
2014-11-29,0.0,16.0,1.29,0.0,1.0,1.0,0.2857142857142857,1.1428571428571428,46.5,0.7559289460194479,5,11,0,0,0.0,0.0
2014-11-30,0.0,16.0,1.29,0.0,2.0,0.0,0.0,1.1428571428571428,41.82142857142857,0.0,6,11,0,1,0.0,0.0
2014-12-01,0.0,16.0,1.29,0.0,0.0,0.0,0.0,1.1428571428571428,40.285714285714285,0.0,0,12,1,0,0.0,0.0
2014-12-02,0.0,16.0,1.29,0.0,0.0,7.0,0.0,0.6428571428571429,39.07142857142857,0.0,1,12,0,0,0.0,0.0
2014-12-03,0.0,16.0,1.29,0.0,0.0,1.0,0.0,0.5714285714285714,37.892857142857146,0.0,2,12,0,0,0.0,0.0
2014-12-04,0.0,16.0,1.29,0.0,0.0,4.0,0.0,0.2857142857142857,36.57142857142857,0.0,3,12,0,0,0.0,0.0
2014-12-05,0.0,16.0,1.49,0.0,0.0,1.0,0.0,0.21428571428571427,33.642857142857146,0.0,4,12,0,0,0.19999999999999996,0.0
2014-12-06,0.0,16.0,1.49,0.0,0.0,1.0,0.0,0.14285714285714285,14.285714285714286,0.0,5,12,0,0,0.0,0.0
2014-12-07,0.0,16.0,1.49,0.0,0.0,2.0,0.0,0.0,5.75,0.0,6,12,0,0,0.0,0.0
2014-12-08,0.0,16.0,1.49,0.0,0.0,0.0,0.0,0.0,3.9285714285714284,0.0,0,12,0,0,0.0,0.0
2014-12-09,0.0,16.0,1.49,0.0,0.0,0.0,0.0,0.0,2.107142857142857,0.0,1,12,0,0,0.0,0.0
2014-12-10,0.0,16.0,1.49,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,2,12,0,0,0.0,0.0
2014-12-11,0.0,16.0,1.49,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,3,12,0,0,0.0,0.0
2014-12-12,0.0,16.0,1.49,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,4,12,0,0,0.0,0.0
2014-12-13,0.0,16.0,1.49,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,5,12,0,0,0.0,0.0
2014-12-14,0.0,16.0,1.49,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,6,12,0,0,0.0,0.0
2014-12-15,0.0,688.0,1.49,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0,12,0,0,0.0,672.0
2014-12-16,49.0,735.0,1.49,0.0,0.0,0.0,7.0,3.5,2.0714285714285716,18.520259177452147,1,12,0,0,0.0,47.0
2014-12-17,157.0,578.0,1.29,49.0,0.0,0.0,29.428571428571427,14.714285714285714,7.642857142857143,59.14348975967159,2,12,0,0,-0.19999999999999996,-157.0
2014-12-18,193.0,385.0,1.29,157.0,0.0,0.0,57.0,28.5,14.392857142857142,83.22259308625269,3,12,0,0,0.0,-193.0
2014-12-19,94.0,291.0,1.29,193.0,0.0,0.0,70.42857142857143,35.214285714285715,17.714285714285715,80.01428443900318,4,12,0,0,0.0,-94.0
2014-12-20,135.0,156.0,1.29,94.0,0.0,0.0,89.71428571428571,44.857142857142854,22.5,76.39745695094449,5,12,0,0,0.0,-135.0
2014-12-21,118.0,38.0,1.29,135.0,0.0,0.0,106.57142857142857,53.285714285714285,26.642857142857142,65.55114324672276,6,12,0,0,0.0,-118.0
2014-12-22,18.0,116.0,1.29,118.0,0.0,0.0,109.14285714285714,54.57142857142857,27.285714285714285,60.85893133969334,0,12,0,0,0.0,78.0
2014-12-23,0.0,116.0,1.29,18.0,49.0,0.0,102.14285714285714,54.57142857142857,27.285714285714285,70.9164498345965,1,12,0,0,0.0,0.0
2014-12-24,14.0,102.0,1.29,0.0,157.0,0.0,81.71428571428571,55.57142857142857,27.785714285714285,73.04499591738929,2,12,0,0,0.0,-14.0
2014-12-25,0.0,102.0,1.29,14.0,193.0,0.0,54.142857142857146,55.57142857142857,27.785714285714285,59.13946390081825,3,12,0,0,0.0,0.0
2014-12-26,20.0,82.0,1.29,0.0,94.0,0.0,43.57142857142857,57.0,28.5,57.416191510923504,4,12,0,0,0.0,-20.0
2014-12-27,42.0,328.0,1.29,20.0,135.0,0.0,30.285714285714285,60.0,30.0,41.205639928349136,5,12,0,0,0.0,246.0
2014-12-28,45.0,283.0,1.29,42.0,118.0,0.0,19.857142857142858,63.214285714285715,31.607142857142858,18.022472744036115,6,12,0,0,0.0,-45.0
2014-12-29,55.0,612.0,1.29,45.0,18.0,0.0,25.142857142857142,67.14285714285714,33.57142857142857,22.304174283666956,0,12,0,0,0.0,329.0
2014-12-30,59.0,553.0,1.29,55.0,0.0,49.0,33.57142857142857,67.85714285714286,35.67857142857143,22.367067628227726,1,12,0,0,0.0,-59.0
2014-12-31,11.0,542.0,1.29,59.0,14.0,157.0,33.142857142857146,57.42857142857143,36.07142857142857,22.828553549072172,2,12,0,1,0.0,-11.0
2015-01-01,0.0,542.0,1.29,11.0,0.0,193.0,33.142857142857146,43.642857142857146,36.07142857142857,22.828553549072172,3,1,1,0,0.0,0.0
2015-01-02,77.0,561.0,1.29,0.0,20.0,94.0,41.285714285714285,42.42857142857143,38.82142857142857,27.121420106097425,4,1,0,0,0.0,19.0
2015-01-03,60.0,2229.0,1.29,77.0,42.0,135.0,43.857142857142854,37.07142857142857,40.964285714285715,28.038239194764955,5,1,0,0,0.0,1668.0
2015-01-04,1.0,2228.0,1.29,60.0,45.0,118.0,37.57142857142857,28.714285714285715,41.0,32.341187067768224,6,1,0,0,0.0,-1.0
2015-01-05,69.0,2351.0,1.29,1.0,55.0,18.0,39.57142857142857,32.357142857142854,43.464285714285715,33.98949417519642,0,1,0,0,0.0,123.0
2015-01-06,98.0,2253.0,1.29,69.0,59.0,0.0,45.142857142857146,39.357142857142854,46.964285714285715,40.313060627330856,1,1,0,0,0.0,-98.0
2015-01-07,119.0,2134.0,1.29,98.0,11.0,14.0,60.57142857142857,46.857142857142854,51.214285714285715,45.41239604211286,2,1,0,0,0.0,-119.0
2015-01-08,93.0,2137.0,1.29,119.0,0.0,0.0,73.85714285714286,53.5,54.535714285714285,37.68478283263482,3,1,0,0,0.0,3.0
2015-01-09,92.0,2045.0,1.29,93.0,77.0,20.0,76.0,58.642857142857146,57.82142857142857,38.31448812133591,4,1,0,0,0.0,-92.0
2015-01-10,112.0,1933.0,1.29,92.0,60.0,42.0,83.42857142857143,63.642857142857146,61.82142857142857,39.710859735749494,5,1,0,0,0.0,-112.0
2015-01-11,96.0,1837.0,1.29,112.0,1.0,45.0,97.0,67.28571428571429,65.25,15.999999999999583,6,1,0,0,0.0,-96.0
2015-01-12,93.0,1744.0,1.29,96.0,69.0,55.0,100.42857142857143,70.0,68.57142857142857,10.690449676496318,0,1,0,0,0.0,-93.0
2015-01-13,65.0,1679.0,1.29,93.0,98.0,59.0,95.71428571428571,70.42857142857143,69.14285714285714,17.221249332479204,1,1,0,0,0.0,-65.0
2015-01-14,100.0,1581.0,1.29,65.0,119.0,11.0,93.0,76.78571428571429,67.10714285714286,14.165686240583405,2,1,0,0,0.0,-98.0
